5,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400
0.15,0.33333,0.56667,0.63333,0.61667,0.66667,0.65,0.76667,0.73333,0.76667,0.75,0.76667,0.81667,0.8,0.78333,0.8,0.8,0.73333,0.71667,0.78333,0.8,0.75,0.76667,0.8,0.8,0.76667,0.78333,0.8,0.76667,0.78333,0.73333,0.71667,0.76667,0.73333,0.71667,0.78333,0.7,0.75,0.7,0.68333,0.7
0.25,0.48333,0.71667,0.78333,0.78333,0.85,0.88333,0.85,0.88333,0.85,0.91667,0.9,0.9,0.93333,0.96667,0.93333,0.93333,0.95,0.95,0.91667,0.86667,0.91667,0.91667,0.9,0.88333,0.95,0.91667,0.91667,0.93333,0.88333,0.91667,0.88333,0.9,0.86667,0.91667,0.88333,0.9,0.85,0.81667,0.85,0.88333
0.225,0.41833,0.62333,0.69333,0.715,0.76167,0.78833,0.80667,0.82167,0.81,0.82,0.83833,0.84833,0.83667,0.84667,0.855,0.86833,0.85,0.84833,0.85,0.85,0.85,0.835,0.845,0.845,0.84833,0.84833,0.855,0.84667,0.83,0.82667,0.83333,0.82167,0.81167,0.81833,0.81333,0.81333,0.79667,0.77,0.79,0.775
0.20333,0.43667,0.64667,0.73,0.77833,0.82833,0.855,0.86667,0.89,0.88667,0.90167,0.91167,0.91833,0.93,0.93333,0.93333,0.94333,0.94167,0.945,0.95333,0.955,0.96,0.955,0.96333,0.96667,0.96333,0.96667,0.97333,0.96833,0.97,0.96833,0.96667,0.97333,0.97,0.97,0.97667,0.97,0.975,0.97,0.96667,0.97
0.24333,0.52333,0.69,0.75167,0.815,0.85333,0.875,0.89667,0.90833,0.92667,0.93,0.93167,0.94167,0.94167,0.94667,0.955,0.95833,0.96167,0.96833,0.96833,0.96833,0.97167,0.97333,0.97667,0.975,0.98,0.98167,0.985,0.985,0.985,0.98667,0.985,0.98833,0.98333,0.99167,0.985,0.99,0.985,0.98167,0.985,0.98833
0.24333,0.52333,0.69,0.75167,0.815,0.85333,0.875,0.89667,0.90833,0.92667,0.93,0.93167,0.94167,0.94167,0.94667,0.955,0.95833,0.96167,0.96833,0.96833,0.96833,0.97167,0.97333,0.97667,0.975,0.98,0.98167,0.985,0.985,0.985,0.98667,0.985,0.98833,0.98333,0.99167,0.985,0.99,0.985,0.98167,0.985,0.98833
