6,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400
0.13333,0.11667,0.23333,0.41667,0.55,0.7,0.76667,0.78333,0.81667,0.8,0.78333,0.78333,0.8,0.8,0.76667,0.81667,0.76667,0.83333,0.8,0.81667,0.76667,0.85,0.83333,0.8,0.83333,0.81667,0.81667,0.75,0.83333,0.85,0.81667,0.86667,0.81667,0.81667,0.85,0.81667,0.85,0.83333,0.86667,0.85,0.83333
0.16667,0.31667,0.55,0.61667,0.71667,0.81667,0.85,0.91667,0.93333,0.88333,0.95,0.93333,0.9,0.91667,0.88333,0.9,0.93333,0.91667,0.95,0.91667,0.93333,0.91667,0.95,0.96667,0.91667,0.95,0.93333,0.96667,0.93333,0.93333,0.95,0.91667,0.96667,0.93333,0.93333,0.93333,0.93333,0.91667,0.93333,0.91667,0.95
0.13667,0.205,0.4,0.535,0.64167,0.76167,0.80833,0.85,0.865,0.84333,0.855,0.88167,0.85833,0.85667,0.85667,0.86,0.87,0.875,0.87667,0.87,0.87333,0.885,0.88167,0.88167,0.86667,0.88167,0.88167,0.86833,0.87833,0.87833,0.88167,0.885,0.87833,0.88833,0.88667,0.88,0.885,0.87167,0.88833,0.87833,0.88667
0.13333,0.13333,0.26333,0.515,0.60667,0.78833,0.84667,0.92333,0.94,0.935,0.94667,0.96167,0.96833,0.95,0.96,0.97333,0.96833,0.975,0.965,0.94667,0.96333,0.96833,0.955,0.965,0.96333,0.96833,0.96333,0.95833,0.95167,0.96,0.95333,0.96167,0.96,0.96333,0.96167,0.96,0.96667,0.95667,0.955,0.95833,0.96167
0.16333,0.315,0.52167,0.62333,0.75333,0.89333,0.93333,0.95167,0.985,0.97833,0.98833,0.99167,0.98667,0.985,0.98333,0.985,0.99,0.98167,0.98833,0.98833,0.99,0.98167,0.98333,0.99,0.985,0.985,0.97333,0.97833,0.985,0.98167,0.98333,0.98167,0.98167,0.98167,0.97833,0.97333,0.98167,0.97833,0.98,0.98333,0.97667
0.16333,0.315,0.52167,0.62333,0.75333,0.89333,0.93333,0.95167,0.985,0.97833,0.98833,0.99167,0.98667,0.985,0.98333,0.985,0.99,0.98167,0.98833,0.98833,0.99,0.98167,0.98333,0.99,0.985,0.985,0.97333,0.97833,0.985,0.98167,0.98333,0.98167,0.98167,0.98167,0.97833,0.97333,0.98167,0.97833,0.98,0.98333,0.97667
