5,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400
0.15,0.3,0.46667,0.55,0.55,0.65,0.63333,0.7,0.7,0.73333,0.71667,0.7,0.73333,0.75,0.73333,0.71667,0.73333,0.75,0.73333,0.75,0.78333,0.73333,0.73333,0.75,0.78333,0.76667,0.76667,0.8,0.76667,0.75,0.73333,0.7,0.78333,0.73333,0.73333,0.76667,0.75,0.73333,0.65,0.68333,0.71667
0.23333,0.38333,0.61667,0.73333,0.73333,0.8,0.85,0.83333,0.86667,0.83333,0.88333,0.86667,0.88333,0.88333,0.93333,0.86667,0.9,0.95,0.9,0.95,0.85,0.91667,0.95,0.88333,0.88333,0.93333,0.9,0.88333,0.93333,0.9,0.9,0.88333,0.88333,0.88333,0.91667,0.86667,0.86667,0.85,0.9,0.86667,0.83333
0.185,0.34333,0.54333,0.635,0.675,0.715,0.74833,0.76167,0.79,0.78333,0.80833,0.805,0.81667,0.805,0.80833,0.83167,0.82333,0.82167,0.825,0.83333,0.82167,0.82833,0.825,0.82833,0.82167,0.84667,0.84333,0.83,0.83667,0.82667,0.82833,0.805,0.82833,0.81833,0.81,0.80833,0.81667,0.79167,0.78667,0.79333,0.77667
0.17833,0.31167,0.55167,0.68,0.74167,0.78167,0.82167,0.85,0.87167,0.88,0.89333,0.9,0.91,0.915,0.925,0.93333,0.93167,0.93667,0.94667,0.94833,0.95333,0.95833,0.955,0.96333,0.96667,0.96667,0.96833,0.97333,0.97333,0.97,0.97,0.96833,0.97833,0.97167,0.97333,0.975,0.975,0.97333,0.965,0.96833,0.97167
0.19333,0.39,0.60333,0.71167,0.79667,0.825,0.85333,0.88167,0.885,0.89833,0.915,0.925,0.92833,0.93667,0.94,0.94833,0.955,0.955,0.96667,0.97333,0.96333,0.975,0.98333,0.975,0.97833,0.985,0.98333,0.985,0.99,0.98667,0.98833,0.98667,0.98667,0.98833,0.99,0.98667,0.98667,0.985,0.99,0.98667,0.98333
0.19333,0.39,0.60333,0.71167,0.79667,0.825,0.85333,0.88167,0.885,0.89833,0.915,0.925,0.92833,0.93667,0.94,0.94833,0.955,0.955,0.96667,0.97333,0.96333,0.975,0.98333,0.975,0.97833,0.985,0.98333,0.985,0.99,0.98667,0.98833,0.98667,0.98667,0.98833,0.99,0.98667,0.98667,0.985,0.99,0.98667,0.98333
