-3.204383904877516898e-01,-3.141514646166747582e-01,-3.006238278257740149e-01,-3.614410451533842661e-01,-3.337577813829994966e-01,-3.176344231385570538e-01,-3.345732052168877146e-01,-3.140521153393791565e-01,-3.286736717478504488e-01,-3.234572282999863546e-01,-3.443235837343934236e-01,-3.041909925437451534e-01,-3.398083020597226778e-01,-3.597035856704096091e-01,-3.319997703315067383e-01,-3.441969087212157774e-01,-3.253835831270350809e-01,-3.322353588842332783e-01,-3.097162962632040717e-01,-3.604930071829812732e-01,-4.985121044831402060e-01,-5.141705057469323492e-01,-5.200090107705648279e-01,-5.096362745815810058e-01,-5.045238396663052072e-01,-4.947692727467654095e-01,-5.373764410624435328e-01,-5.285823210190621069e-01,-5.120801163805062117e-01,-5.101098819419860320e-01,-5.048413794092851958e-01,-5.130375824237347615e-01,-5.009034642176999341e-01,-5.100465145800008315e-01,-4.899282807821379038e-01,-5.164337049157818882e-01,-5.106830558687676103e-01,-5.365236984945429555e-01,-4.998324874997734923e-01,-5.102928759793883273e-01,-4.307404476471372590e-01,-3.817168212610511091e-01,-3.830756193255524522e-01,-3.891112967581200621e-01,-4.119060498220541433e-01,-4.256027570538236660e-01,-5.238960347526955275e-01,-4.633868414357493748e-01,-4.344789803829627317e-01,-3.898098603506241489e-01,-4.366382197698044365e-01,-3.535720640673432058e-01,-4.281226586074673435e-01,-2.073461211877880572e-01,-4.302824555375170945e-01,-4.543641152960082863e-01,-3.813937686528685589e-01,-4.296598371473718814e-01,-4.258397869555494708e-01,-2.185707023586158648e-01,-4.326577180155055657e-01,-3.757862437136623157e-01,-3.722283518624607268e-01,-3.768680744892236589e-01,-4.188998828389713935e-01,-3.993039596225571586e-01,-3.592218755015608167e-01,-2.928871147635163652e-01,-3.676375199640773417e-01,-3.921192257926264801e-01,-3.975247174573013353e-01,-3.952142231050999044e-01,-4.143647683431765927e-01,-4.255645633693490026e-01,-4.131707585373192160e-01,-3.806677822968822511e-01,-3.453825969316000055e-01,-3.949428902704568145e-01,-4.311046408636656224e-01,-4.033103948359553215e-01,-5.230388258541829316e-01,-5.204450777511624437e-01,-4.943708642968402955e-01,-4.786700735024886910e-01,-2.542351382353711386e-01,-5.298441079797173714e-01,-4.807119416441167914e-01,-4.727247938532137539e-01,-5.252044847917360926e-01,-5.365188060622385624e-01,-5.078892134746197939e-01,-4.472573711216796255e-01,-5.300956874758977477e-01,-4.970282526259541811e-01,-4.938579364717909925e-01,-5.387668122653419545e-01,-4.886496013919705561e-01,-4.803242448126567865e-01,-5.127412377111575381e-01,-5.435980829443778362e-01,-5.176578192482708118e-01,-5.344316257769854417e-01,-5.095054889088578287e-01,-2.626852155114951515e-01,-2.724760390351477213e-01,-2.653862946695877412e-01,-2.719730505410637988e-01,-2.584434135630999663e-01,-5.472532745689617784e-01,-2.615417356461371412e-01,-2.553876248196065291e-01,-5.306436367202636006e-01,-5.512400183042771573e-01,-2.755442796744262957e-01,-5.283454130977034424e-01,-2.649717820075423447e-01,-5.167672646395740088e-01,-2.627686627750254189e-01,-2.743963909354625308e-01,-5.419438044297031354e-01,-3.228492028340781417e-01,-3.492502061760092147e-01,-3.178278904971136853e-01,-3.683301161302097171e-01,-3.741277026052500787e-01,-3.880836677256809253e-01,-3.660535603897301371e-01,-3.481101286022294516e-01,-3.462998574876792190e-01,-3.598199477546017988e-01,-3.888642987228081438e-01,-3.696831984930213366e-01,-3.576522542830105067e-01,-3.638186154749121215e-01,-3.404090177293142006e-01,-3.192421638629241443e-01,-3.872201310572336297e-01,-3.214110479036378365e-01,-3.513990653677296905e-01,-3.608906955811050921e-01,-3.561682196438056280e-01,-4.334601268850235556e-01,-3.720680903078772417e-01,-4.197664046252072012e-01,-3.924898767578781644e-01,-3.207129998576903063e-01,-4.082973726068672704e-01,-4.285486888059182320e-01,-3.767991166538706693e-01,-3.140366030219752247e-01,-3.878330529398184012e-01,-3.808298968481835800e-01,-3.470299462500463505e-01,-3.578395100155660202e-01,-3.334671595540115163e-01,-3.384195607571882647e-01,-2.783391502697583064e-01,-3.447699840348406042e-01,-3.798745187981182880e-01,-3.727658940705396162e-01,-6.040515300841349244e-01,-5.869961535639234285e-01,-5.980914289980270304e-01,-6.185853052261833795e-01,-3.041234569775710384e-01,-6.146571568151273368e-01,-5.851754019321941946e-01,-3.024630308917526378e-01,-6.049059318336649227e-01,-6.282911385929708104e-01,-6.408719919742935645e-01,-2.979621223790047679e-01,-5.954262787886719366e-01,-6.067884729832933033e-01,-6.627172289661018567e-01,-6.244768690148134738e-01,-6.155249875698931561e-01,-5.892045436583437379e-01,-5.868281556576881997e-01,-6.327147088677094189e-01,-2.797984073139900829e-01,-3.160054181504108328e-01,-3.256664078717790289e-01,-3.346281646956299483e-01,-3.164972464529682838e-01,-3.312813722296539254e-01,-2.724433952071620979e-01,-3.262808363024305436e-01,-3.306529844551562292e-01,-2.845034235009507029e-01,-2.862611025570629408e-01,-2.774985398063165576e-01,-3.223655643702727502e-01,-2.767051230563595254e-01,-3.296227137887228764e-01,-2.944805390058036210e-01,-2.787382392081383387e-01,-3.273542379355234289e-01,-2.064360372310432012e-01,-3.156344307501797175e-01,-6.088791403051772022e-01,-4.449946058981737451e-01,-4.824736660112876052e-01,-2.094140890660582954e-01,-4.711214665513239197e-01,-5.921372102843491803e-01,-4.759015228936078756e-01,-4.942529069174099732e-01,-5.383487182050288311e-01,-5.559026198874477132e-01,-4.553072038048924242e-01,-5.279070963263308158e-01,-4.819008196484020345e-01,-4.951710373206452687e-01,-4.845796410288158995e-01,-5.451079020481870430e-01,-5.392785704329838836e-01,-4.843309477389112772e-01,-5.565475466580096509e-01,-4.619597544223523755e-01,-3.608987105931618089e-01,-3.962308950041659728e-01,-3.001832641240156363e-01,-2.916838480717274251e-01,-2.784088792191994344e-01,-3.463058655549104969e-01,-3.524438112958989677e-01,-2.737902452851699309e-01,-3.878038703993240688e-01,-3.192644631411525324e-01,-3.467823576510085104e-01,-2.447669667796645854e-01,-2.696942817318301877e-01,-3.043265673966857321e-01,-3.480114381765844200e-01,-2.574014858558513197e-01,-3.122649912002088968e-01,-2.948131723027636042e-01,-2.972106583349471975e-01,-2.975246990827002946e-01,-4.126503055053021285e-01,-4.257533643989788175e-01,-5.836235423474107620e-01,-5.040523435728427870e-01,-4.540748289324945119e-01,-5.238923630719654057e-01,-4.759890524634755593e-01,-4.817372830857031829e-01,-5.321736311157287957e-01,-4.313083417727998636e-01,-3.884670079970398149e-01,-4.199999651813435264e-01,-3.801593455925811327e-01,-4.036290359594332244e-01,-4.970151022318702871e-01,-4.169457333565240731e-01,-4.205336905441088291e-01,-4.768277641516394105e-01,-4.825549756067708529e-01,-4.915837092636525796e-01,-7.845783885170867222e-01,-8.024761360189955894e-01,-8.099268466530915589e-01,-8.028406306119251212e-01,-7.981834656448540954e-01,-8.152864719902837010e-01,-7.871422081121366432e-01,-7.902137413245888808e-01,-7.961938605646796674e-01,-7.977504971239852694e-01,-7.902460470384231606e-01,-8.078630466911422836e-01,-7.988278117886551399e-01,-8.013718591794969370e-01,-8.128963716004449225e-01,-7.911587077875879004e-01,-8.040078218743555993e-01,-7.907878161233377057e-01,-8.028808290510269785e-01,-7.821718109549102849e-01,-5.394584130946640244e-01,-5.758319101192270750e-01,-5.735802497835251756e-01,-5.223108264051621319e-01,-5.787655416620722804e-01,-5.873155454741958437e-01,-5.328260730017824187e-01,-5.874995407873342401e-01,-5.266636380086886504e-01,-5.062683061066977075e-01,-5.530193641240259694e-01,-5.483388299004445798e-01,-5.780754583455731677e-01,-4.888713344507777947e-01,-5.667157339201196464e-01,-5.457980915216467110e-01,-5.488381950696918921e-01,-5.596190674099119633e-01,-5.976059643468403237e-01,-6.219118683223889832e-01,-5.692842977077532396e-01,-4.993807453129335272e-01,-5.153762038633544762e-01,-5.235284209874428996e-01,-5.149024304578375677e-01,-6.448910104281679878e-01,-5.674337024566793453e-01,-5.018944886285083840e-01,-5.155945400634749376e-01,-5.387412304147360942e-01,-6.452969604029732409e-01,-5.689068912783468157e-01,-5.658583277460706995e-01,-5.074454456018457904e-01,-5.194760898398769200e-01,-5.122878262941696903e-01,-5.215720272413282288e-01,-5.395471717807751588e-01,-5.165696297854367458e-01,-4.982836429113888244e-01,-5.440418078032251969e-01,-5.504075740374467784e-01,-5.419100929123175092e-01,-5.344682491446448580e-01,-5.269018940153564756e-01,-5.489956199541783377e-01,-5.513511003124236254e-01,-5.549246873750472986e-01,-5.402764131116164492e-01,-5.868050168048029036e-01,-5.555219900009973344e-01,-5.531104122746679508e-01,-6.080380860392793352e-01,-5.942704859029674935e-01,-5.464867480297854740e-01,-5.726441649834264069e-01,-4.843561590597396105e-01,-5.424088835532288044e-01,-5.580872227044544331e-01,-5.321191083774010622e-01,-6.106199357018802232e-01,-6.046076975952807686e-01,-5.778951855779439484e-01,-5.768827735355017694e-01,-5.142888677480712545e-01,-5.724889974689553185e-01,-5.928508438553716786e-01,-5.651689242115054412e-01,-5.919461945124027125e-01,-5.624156465495744328e-01,-5.675175472516977848e-01,-5.605037266247752115e-01,-5.888616645120592352e-01,-5.725414078351871439e-01,-5.988258621285673655e-01,-5.239323416279972889e-01,-6.341824477465589638e-01,-5.412067657490915451e-01,-5.738794352736675819e-01,-6.210853810932412955e-01,-3.125112523447128865e-01,-6.267907559689263053e-01,-6.282693929780691633e-01,-6.132430634684169490e-01,-6.442573931881341309e-01,-6.232556566454974245e-01,-6.360048013441428338e-01,-6.156317069983572310e-01,-6.178994985408294838e-01,-3.126595094032165179e-01,-6.465929103250829257e-01,-6.312568326668639429e-01,-6.133783790443629869e-01,-6.116109813613306301e-01,-6.268632724322458216e-01,-6.183459102161776855e-01,-5.677081171273634652e-01,-5.875290940620132574e-01,-6.176079095780444561e-01,-3.165134231851425284e-01,-4.659486909952228473e-01,-4.523311992676539717e-01,-4.553263832696714530e-01,-5.082680845631557531e-01,-4.660450881130415723e-01,-4.408094103278799025e-01,-5.519964403574313394e-01,-4.884558131069738351e-01,-4.836377423315560975e-01,-4.746106119622197639e-01,-5.188721075801314697e-01,-5.437209850399078448e-01,-4.563986892251019611e-01,-4.861726473218013211e-01,-5.052415817729070113e-01,-4.742441957600576075e-01,-5.110658706328052858e-01,-4.866912747904450498e-01,-4.684055529829365128e-01,-4.300421056081411564e-01,-3.547565157083010234e-01,-3.358622402096251847e-01,-3.269257894534689513e-01,-3.403254894803815489e-01,-3.367918421997018186e-01,-3.467162302948914032e-01,-3.434748570298467030e-01,-3.212037942563235049e-01,-3.586896038432616507e-01,-3.561871076685161341e-01,-3.380591171168170206e-01,-3.447683625637179006e-01,-3.800599761429506174e-01,-3.597695456317442364e-01,-3.399121239336473366e-01,-3.331709170907117823e-01,-4.412586306682584336e-01,-3.090533305740876813e-01,-3.693734727395288076e-01,-3.485008502152897591e-01,-3.381064101997139915e-01,-4.004705775784547228e-01,-3.749137924206458194e-01,-3.642659190777308709e-01,-3.477898317792025296e-01,-4.230292620579962914e-01,-3.877866860323777587e-01,-3.733313816251424555e-01,-4.463217728551498453e-01,-3.641172342017959807e-01,-3.684747866304078912e-01,-3.513444309628823703e-01,-1.879025978940589425e-01,-3.492042409433437911e-01,-3.464602475833036266e-01,-3.851231049926369110e-01,-4.049197043616743485e-01,-3.700757848239675241e-01,-3.539051268996615818e-01,-3.780060548940369358e-01,-6.047850139806882908e-01,-5.760915959961039334e-01,-4.911370868766056219e-01,-5.936514487832340592e-01,-5.586948142827736774e-01,-5.679222791042022322e-01,-4.912654246509191580e-01,-5.982296532259567812e-01,-5.404723867275151861e-01,-5.327049914441346345e-01,-4.762342238657453208e-01,-4.585525244284838209e-01,-4.652828161921149785e-01,-5.330552258168381741e-01,-5.018503033848702444e-01,-5.429678943128379842e-01,-5.254756662767761100e-01,-4.622779424631175971e-01,-5.484145692915092241e-01,-5.333163768388402559e-01,-5.361067951214266714e-01,-5.311889008099868192e-01,-4.923386085603453921e-01,-5.799374257003648836e-01,-5.069236114491886269e-01,-5.260649930915306527e-01,-5.284605891870945982e-01,-5.512627714633566711e-01,-4.968498210028720052e-01,-5.509331470686769094e-01,-5.545501709188176420e-01,-5.017484778922955968e-01,-5.900624616687792923e-01,-5.578016933985168180e-01,-4.880752968774899614e-01,-5.995945949974768041e-01,-5.381506426108657593e-01,-5.935086231325543693e-01,-5.063693706043821408e-01,-4.885153932678925059e-01,-3.934212551604474584e-01,-3.961106545971020410e-01,-3.904565055686806119e-01,-3.790097479156671056e-01,-4.284706891413640473e-01,-4.021578199664332942e-01,-4.086556769269336087e-01,-3.977683590781992962e-01,-3.720542812354992179e-01,-3.709956621760728268e-01,-3.916268729012153393e-01,-4.535107590648088660e-01,-3.962054357571389573e-01,-5.649935618407084803e-01,-4.307963423973006911e-01,-4.140538046783177606e-01,-4.906678661548511400e-01,-4.014035372887647668e-01,-4.231425744860679572e-01,-3.702915793937151534e-01,-4.357659488887293264e-01,-4.237220173333327011e-01,-4.296801659058182565e-01,-3.926712661084614808e-01,-3.957607548644261897e-01,-4.159012140773299393e-01,-4.035165465887331493e-01,-3.698117936434353048e-01,-4.238162748730900375e-01,-3.935171401815082959e-01,-3.656741532167315234e-01,-4.268272060222102482e-01,-4.367109944579254943e-01,-4.038532409147279623e-01,-4.243972261907424937e-01,-4.207143546943754586e-01,-4.245697549200571075e-01,-3.988687686297751611e-01,-3.975728320372411417e-01,-3.956520259967035713e-01,-3.915537261235186861e-01,-4.090364191890287771e-01,-3.886138975585744504e-01,-4.209555748229298899e-01,-3.968236278374916992e-01,-3.742463844508030490e-01,-3.605505649044715710e-01,-3.915816747523166441e-01,-3.583235837791214351e-01,-3.958248840759921450e-01,-3.939240312538885291e-01,-3.967570601680421305e-01,-1.911411416289627851e-01,-1.884824323925293754e-01,-1.955271230993123055e-01,-4.053698636633380481e-01,-3.443028958790961269e-01,-3.783535662468082705e-01,-3.835226509437319464e-01,-3.867268281254894191e-01,-8.264383317906549564e-01,-6.339952611256762793e-01,-7.552486724617892833e-01,-7.552486724617892833e-01,-8.295161073794616868e-01,-6.441950879200248892e-01,-7.816267989523097981e-01,-7.593112961192289845e-01,-8.120762367721141572e-01,-8.382352241508783663e-01,-8.348300756558839630e-01,-8.153781339706902553e-01,-8.004843177914438002e-01,-7.853061580625659843e-01,-7.948021850560742507e-01,-7.622314010647812665e-01,-8.436761930568650314e-01,-7.799410404839335342e-01,-7.475766180421352658e-01,-9.090950685178817992e-01,-3.169874146995077524e-01,-3.748557140193682358e-01,-3.568444914595794160e-01,-3.706587557493961071e-01,-4.293478105670125444e-01,-4.032089562467078281e-01,-4.217395146195705991e-01,-4.401859518227988488e-01,-4.401859518227988488e-01,-3.736647081903683443e-01,-3.669351934909457214e-01,-3.433328014314689369e-01,-3.674246759198389611e-01,-4.982803480806197172e-01,-4.772717269648438787e-01,-5.015128406651574444e-01,-4.985416952500654197e-01,-3.639106595620340556e-01,-3.964046310833921893e-01,-3.139158433356818989e-01,-4.598379548783455562e-01,-3.327720485988265864e-01,-3.022581125229066856e-01,-3.197694041594445480e-01,-4.002920875117155219e-01,-2.638144902794010704e-01,-3.090393281955599036e-01,-3.476188861792479656e-01,-2.951402774402485107e-01,-3.448111668242574979e-01,-3.291731291657242764e-01,-3.749893061148412698e-01,-3.354258987463651920e-01,-3.187271510215126114e-01,-3.235500491232983222e-01,-2.816052629231826643e-01,-3.539622977741885279e-01,-3.352947430975632415e-01,-3.874860637078541004e-01,-3.529416861271386097e-01
